20090627|2009-06-27|Saturday|Weekend|Jun|2|2009
20090628|2009-06-28|Sunday|Weekend|Jun|2|2009
20090629|2009-06-29|Monday|Weekday|Jun|2|2009
20090630|2009-06-30|Tuesday|Weekday|Jun|2|2009
20090701|2009-07-01|Wednesday|Weekday|Jul|3|2009
20090702|2009-07-02|Thursday|Weekday|Jul|3|2009
20090703|2009-07-03|Friday|Weekday|Jul|3|2009
20090704|2009-07-04|Saturday|Weekend|Jul|3|2009
20090705|2009-07-05|Sunday|Weekend|Jul|3|2009
20090706|2009-07-06|Monday|Weekday|Jul|3|2009
20090707|2009-07-07|Tuesday|Weekday|Jul|3|2009
20090708|2009-07-08|Wednesday|Weekday|Jul|3|2009
20090709|2009-07-09|Thursday|Weekday|Jul|3|2009
20090710|2009-07-10|Friday|Weekday|Jul|3|2009
20090711|2009-07-11|Saturday|Weekend|Jul|3|2009
20090712|2009-07-12|Sunday|Weekend|Jul|3|2009
20090713|2009-07-13|Monday|Weekday|Jul|3|2009
20090714|2009-07-14|Tuesday|Weekday|Jul|3|2009
20090715|2009-07-15|Wednesday|Weekday|Jul|3|2009
20090716|2009-07-16|Thursday|Weekday|Jul|3|2009
20090717|2009-07-17|Friday|Weekday|Jul|3|2009
20090718|2009-07-18|Saturday|Weekend|Jul|3|2009
20090719|2009-07-19|Sunday|Weekend|Jul|3|2009
20090720|2009-07-20|Monday|Weekday|Jul|3|2009
20090721|2009-07-21|Tuesday|Weekday|Jul|3|2009
20090722|2009-07-22|Wednesday|Weekday|Jul|3|2009
20090723|2009-07-23|Thursday|Weekday|Jul|3|2009
20090724|2009-07-24|Friday|Weekday|Jul|3|2009
20090725|2009-07-25|Saturday|Weekend|Jul|3|2009
20090726|2009-07-26|Sunday|Weekend|Jul|3|2009
20090727|2009-07-27|Monday|Weekday|Jul|3|2009
20090728|2009-07-28|Tuesday|Weekday|Jul|3|2009
20090729|2009-07-29|Wednesday|Weekday|Jul|3|2009
20090730|2009-07-30|Thursday|Weekday|Jul|3|2009
20090731|2009-07-31|Friday|Weekday|Jul|3|2009
20090801|2009-08-01|Saturday|Weekend|Aug|3|2009
20090802|2009-08-02|Sunday|Weekend|Aug|3|2009
20090803|2009-08-03|Monday|Weekday|Aug|3|2009
20090804|2009-08-04|Tuesday|Weekday|Aug|3|2009
20090805|2009-08-05|Wednesday|Weekday|Aug|3|2009
20090806|2009-08-06|Thursday|Weekday|Aug|3|2009
20090807|2009-08-07|Friday|Weekday|Aug|3|2009
20090808|2009-08-08|Saturday|Weekend|Aug|3|2009
20090809|2009-08-09|Sunday|Weekend|Aug|3|2009
20090810|2009-08-10|Monday|Weekday|Aug|3|2009
20090811|2009-08-11|Tuesday|Weekday|Aug|3|2009
20090812|2009-08-12|Wednesday|Weekday|Aug|3|2009
20090813|2009-08-13|Thursday|Weekday|Aug|3|2009
20090814|2009-08-14|Friday|Weekday|Aug|3|2009
20090815|2009-08-15|Saturday|Weekend|Aug|3|2009
20090816|2009-08-16|Sunday|Weekend|Aug|3|2009
20090817|2009-08-17|Monday|Weekday|Aug|3|2009
20090818|2009-08-18|Tuesday|Weekday|Aug|3|2009
20090819|2009-08-19|Wednesday|Weekday|Aug|3|2009
20090820|2009-08-20|Thursday|Weekday|Aug|3|2009
20090821|2009-08-21|Friday|Weekday|Aug|3|2009
20090822|2009-08-22|Saturday|Weekend|Aug|3|2009
20090823|2009-08-23|Sunday|Weekend|Aug|3|2009
20090824|2009-08-24|Monday|Weekday|Aug|3|2009
20090825|2009-08-25|Tuesday|Weekday|Aug|3|2009
20090826|2009-08-26|Wednesday|Weekday|Aug|3|2009
20090827|2009-08-27|Thursday|Weekday|Aug|3|2009
20090828|2009-08-28|Friday|Weekday|Aug|3|2009
20090829|2009-08-29|Saturday|Weekend|Aug|3|2009
20090830|2009-08-30|Sunday|Weekend|Aug|3|2009
20090831|2009-08-31|Monday|Weekday|Aug|3|2009
20090901|2009-09-01|Tuesday|Weekday|Sep|3|2009
20090902|2009-09-02|Wednesday|Weekday|Sep|3|2009
